"epic_id","source_batch","best_period_days","stage_g_final_recommendation","final_recommendation","stage_f_label","stage_h_label","visual_label","final_candidate_status","review_bin","status_reason","visual_notes","reviewer","reviewed_at","recommended_next_action","stage_h_notes","phase_0_folded_path","validation_summary_json_path"
"EPIC_211842439","stage_f_next10_batch1","15.93678195803659","","","stage_f_planet_like","","visual_possible_candidate_low_priority","hold_low_priority_candidate","low_priority_candidate_hold","","Metrics clean and odd/even strong, but morphology is shallow/rounded and visually not compelling. Keep as secondary-tier possible candidate.","OC","2026-04-30","","","plots\k2_batch\stage_f_next10\EPIC_211842439\phase_0_folded.png","plots\k2_batch\stage_f_next10\EPIC_211842439\validation_summary.json"
"EPIC_211748059","stage_f_next10_batch2_manual_review","17.42822978276672","","secondary_hold","stage_f_planet_like","","visual_secondary_hold","secondary_hold","secondary_hold","Human visual review found folds unconvincing relative to top five.","Human visual review found folds unconvincing relative to top five.","OC","2026-04-30","retain in secondary hold queue","","plots\k2_batch\stage_f_next10_batch2\EPIC_211748059\phase_0_folded.png","plots\k2_batch\stage_f_next10_batch2\EPIC_211748059\validation_summary.json"
"EPIC_211926132","stage_f_next10_batch2_manual_review","16.723298121680273","","secondary_hold","stage_f_reject","","visual_secondary_hold","secondary_hold","secondary_hold","Human visual review found folds unconvincing relative to top five.","Human visual review found folds unconvincing relative to top five.","OC","2026-04-30","retain in secondary hold queue","","plots\k2_batch\stage_f_next10_batch2\EPIC_211926132\phase_0_folded.png","plots\k2_batch\stage_f_next10_batch2\EPIC_211926132\validation_summary.json"
"EPIC_211988531","stage_f_next10_batch2_manual_review","14.496263978912111","","secondary_hold","stage_f_planet_like","","visual_secondary_hold","secondary_hold","secondary_hold","Human visual review found folds unconvincing relative to top five.","Human visual review found folds unconvincing relative to top five.","OC","2026-04-30","retain in secondary hold queue","","plots\k2_batch\stage_f_next10_batch2\EPIC_211988531\phase_0_folded.png","plots\k2_batch\stage_f_next10_batch2\EPIC_211988531\validation_summary.json"
