epic_id,stage_f_label,stage_h_label,final_candidate_status,contamination_risk,known_planet_catalog_match_count,known_planet_candidate_match_count,known_eb_or_variable_match_count,best_period_days,primary_depth,radius_ratio_sqrt_depth,secondary_to_primary_depth_ratio,odd_even_depth_delta_explicit,oot_variability_to_depth,alias_risk,primary_depth_snr,recommended_next_action,contamination_notes,phase_0_folded_path,phase_05_secondary_check_path,alias_period_comparison_path,odd_even_zoom_path,validation_summary_json_path
EPIC_211889692,stage_f_planet_like,new_candidate_needs_external_check,new_candidate_needs_external_check,high,0,0,0,17.673423499920546,0.0009543328081398,0.03089227748385994,0.0,0.5521356662214799,2.2516310215513196,low,32.91362501436644,external archive/name-resolution check required before claiming new discovery; prioritize high-resolution image/neighbor contamination review,Nearby similar-brightness C5 target EPIC_211890226 at 27.7 arcsec; delta_mag=0.239.,plots\k2_batch\stage_f_followup\EPIC_211889692\phase_0_folded.png,plots\k2_batch\stage_f_followup\EPIC_211889692\phase_05_secondary_check.png,plots\k2_batch\stage_f_followup\EPIC_211889692\alias_period_comparison.png,plots\k2_batch\stage_f_followup\EPIC_211889692\odd_even_zoom.png,plots\k2_batch\stage_f_followup\EPIC_211889692\validation_summary.json
