epic_id,mission,n_points,n_segments,best_seg_score,mean_seg_score,median_seg_score,std_seg_score,status,error
201345483,K2,3532,10,0.2562386691570282,0.2329852133989334,0.2271552681922912,0.0139667401090264,ok,
201460826,K2,3540,10,0.3635368943214416,0.304593950510025,0.2836543917655945,0.0377909019589424,ok,
201647718,K2,3524,10,0.275843858718872,0.2233692407608032,0.2253721505403518,0.0353580452501773,ok,
201677835,K2,3543,10,0.3608369529247284,0.3240267336368561,0.3234601318836212,0.025187287479639,ok,
201690311,K2,3545,10,0.3499269783496856,0.3051312267780304,0.3004647493362427,0.0266920961439609,ok,
201713348,K2,3546,10,0.3737748861312866,0.2664790153503418,0.2675973176956177,0.0587836131453514,ok,
201862715,K2,112009,434,0.4163040518760681,0.2680456340312958,0.2719849348068237,0.0673293247818946,ok,
203771098,K2,2464,6,0.3749692142009735,0.2942128479480743,0.3588511645793915,0.1101040840148925,ok,
203776696,K2,2455,6,0.2577414214611053,0.2330130785703659,0.2290247082710266,0.0114946197718381,ok,
203826436,K2,2471,6,0.3839424848556518,0.3577879965305328,0.3570369780063629,0.0222882851958274,ok,
204129699,K2,2437,6,0.3116852343082428,0.2870078980922699,0.292429506778717,0.0219704508781433,ok,
204750116,K2,2451,6,0.2703936994075775,0.2440811842679977,0.2551649808883667,0.0262770839035511,ok,
204890128,K2,2460,6,0.3292208611965179,0.2924970090389251,0.3039968013763428,0.0299254097044467,ok,
205111664,K2,2425,6,0.3223867416381836,0.2721975147724151,0.309123694896698,0.0649723187088966,ok,
205117205,K2,2461,6,0.3535893261432647,0.3281824290752411,0.3270058631896972,0.0139653580263257,ok,
205686202,K2,2423,6,0.2661388218402862,0.2173429727554321,0.2201861143112182,0.0381655916571617,ok,
205904628,K2,3157,9,0.3528299033641815,0.2393495738506317,0.2549100518226623,0.0859644189476966,ok,
205924614,K2,3156,9,0.2856106758117676,0.2177701741456985,0.2066578119993209,0.0387840420007705,ok,
206007892,K2,3172,9,0.3368289470672607,0.3089203834533691,0.3100040853023529,0.0148664396256208,ok,
206008091,K2,3182,9,0.354662537574768,0.2859821915626526,0.2865579724311828,0.0451289340853691,ok,
206011496,K2,3180,9,0.3516054451465606,0.3127069473266601,0.3097653985023498,0.0315577946603298,ok,
206026136,K2,3186,9,0.3613644242286682,0.3231551349163055,0.3293874859809875,0.0238285362720489,ok,
206026904,K2,3169,9,0.3845805823802948,0.3295493423938751,0.3313926458358764,0.0317552909255027,ok,
206027655,K2,3172,9,0.3279257416725158,0.2918597757816314,0.3197616636753082,0.0463422238826751,ok,
206038483,K2,3095,9,0.2133009135723114,0.1930995285511016,0.2027352899312973,0.017137361690402,ok,
